"50557","10155",
"50558","10155",
"50559","10155",
"50560","10155",
"50561","10155",
"50562","10155",
"50563","10155",
"50564","10155",
"50565","10155",
"50566","10155",
"50567","10155",
"50568","10155",
"50569","10155",
"50570","10155",
"50571","10155",
"50572","10155",
"50573","10155",
"50574","10155",
"50575","10155",
"50576","10155",
"50577","10155",
"50578","10155",
"50579","10155",
"50580","10155",
"50581","10155",
"50582","10155",
"50583","10155",
"50584","10155",
"50585","10155",
"50586","10155",
"50587","10155",
"50588","10155",
"50589","10155",
"50590","10155",
"50591","10155",
"50592","10155",
"50593","10155",
"50594","10155",
"50595","10155",
"50596","10155",
"50597","10155",
"50598","10155",
"50599","10155",
"50600","10155",
"50601","10155",
"50602","10155",
"50603","10155",
"50604","10155",
"50605","10155",
"50606","10155",
"50607","10155",
"50608","10155",
"50609","10155",
"50610","10155",
"50611","10155",
"50612","10155",
"50613","10155",
"50614","10155",
"50615","10155",
"50616","10155",
"50617","10155",
"50618","10155",
"50619","10155",
"50620","10155",
"50621","10155",
"50622","10155",
"50623","10155",
"50624","10155",
"50625","10155",
"50626","10155",
"50627","10155",
"50628","10155",
"50629","10155",
"50630","10155",
"50631","10155",
"50632","10155",
"50633","10155",
"50634","6175",
"50635","10156",
"50636","10526",
"50637","10526",
"50638","10526",
"50639","10526",
"50640","10526",
"50641","10526",
"50642","10526",
"50643","10526",
"50644","10526",
"50645","10526",
"50646","10526",
"50647","10526",
"50648","10526",
"50649","10526",
"50650","10526",
"50651","10526",
"50652","10526",
"50653","10526",
"50654","10526",
"50655","10526",
"50656","10526",
"50657","10526",
"50658","10526",
"50659","10526",
"50660","10526",
"50661","10526",
"50662","10526",
"50663","10526",
"50664","10526",
"50665","10526",
"50666","10526",
"50667","10526",
"50668","10526",
"50669","10526",
"50670","10526",
"50671","10526",
"50672","10526",
"50673","10526",
"50674","10526",
"50675","10526",
"50676","10526",
"50677","10526",
"50678","10526",
"50679","10526",
"50680","10526",
"50681","10526",
"50682","10526",
"50683","10526",
"50684","10526",
"50685","10526",
"50686","10526",
"50687","10526",
"50688","10526",
"50689","10526",
"50690","10526",
"50691","10526",
"50692","10526",
"50693","10526",
"50694","10526",
"50695","10526",
"50696","10526",
"50697","10526",
"50698","10526",
"50699","10526",
"50700","10526",
"50701","10526",
"50702","10526",
"50703","10526",
"50704","10526",
"50705","10527",
"50706","10527",
"50707","10528",
"50708","10528",
"50709","10528",
"50710","10158",
"50711","10158",
"50712","10158",
"50713","10158",
"50714","10158",
"50715","10158",
"50716","10158",
"50717","10158",
"50718","10158",
"50719","10158",
"50720","10158",
"50721","10158",
"50722","10158",
"50723","10158",
"50724","10159",
"50725","10161",
"50726","10161",
"50727","10161",
"50728","10161",
"50729","10161",
"50730","10161",
"50731","10161",
"50732","10161",
"50733","10161",
"50734","10161",
"50735","10161",
"50736","10161",
"50737","10161",
"50738","10161",
"50739","10161",
"50740","10161",
"50741","10161",
"50742","10161",
"50743","10161",
"50744","10163",
"50745","10165",
"50746","10165",
"50747","10165",
"50748","10165",
"50749","10165",
"50750","10165",
"50751","10165",
"50752","10165",
"50753","10165",
"50754","10165",
"50755","10165",
"50756","10165",
"50757","10165",
"50758","10165",
"50759","10165",
"50760","10165",
"50761","10165",
"50762","10165",
"50763","10165",
"50764","10165",
"50765","10165",
"50766","10165",
"50767","10165",
"50768","10165",
"50769","10165",
"50770","10165",
"50771","10165",
"50772","10165",
"50773","10165",
"50774","10165",
"50775","10165",
"50776","10165",
"50777","10165",
"50778","10165",
"50779","10165",
"50780","10165",
"50781","10165",
"50782","10165",
"50783","10165",
"50784","10165",
"50785","10165",
"50786","10165",
"50787","10165",
"50788","10165",
"50789","10165",
"50790","10165",
"50791","10165",
"50792","10165",
"50793","10165",
"50794","10165",
"50795","10165",
"50796","10165",
"50797","10165",
"50798","10165",
"50799","10165",
"50800","10165",
"50801","10165",
"50802","10165",
"50803","10165",
"50804","10165",
"50805","10165",
"50806","10165",
"50807","10165",
"50808","10529",
"50809","10529",
"50810","10529",
"50811","10529",
"50812","10529",
"50813","10529",
"50814","10529",
"50815","10529",
"50816","10529",
"50817","10166",
"50818","10166",
"50819","10166",
"50820","10166",
"50821","10166",
"50822","10166",
"50823","10166",
"50824","10166",
"50825","10166",
"50826","10166",
"50827","10166",
"50828","10166",
"50829","10166",
"50830","10166",
"50831","10166",
"50832","10168",
"50833","10168",
"50834","10168",
"50835","10168",
"50836","10168",
"50837","10168",
"50838","10168",
"50839","10168",
"50840","10168",
"50841","10168",
"50842","10168",
"50843","10168",
"50844","10168",
"50845","10168",
"50846","10168",
"50847","10171",
"50848","10171",
"50849","10171",
"50850","10171",
"50851","10171",
"50852","10171",
"50853","10171",
"50854","10171",
"50855","10171",
"50856","10171",
"50857","10171",
"50858","10171",
"50859","10171",
"50860","10171",
"50861","10171",
"50862","10171",
"50863","10171",
"50864","10171",
"50865","10171",
"50866","10172",
"50867","10172",
"50868","10172",
"50869","10172",
"50870","10172",
"50871","10172",
"50872","10172",
"50873","10172",
"50874","10172",
"50875","10172",
"50876","10172",
"50877","10172",
"50878","10172",
"50879","10172",
"50880","10172",
"50881","10175",
"50882","10175",
"50883","10176",
"50884","10176",
"50885","10176",
"50886","10176",
"50887","10176",
"50888","10176",
"50889","10176",
"50890","10176",
"50891","10176",
"50892","10176",
"50893","10176",
"50894","10176",
"50895","10176",
"50896","10176",
"50897","10176",
"50898","10176",
"50899","10176",
"50900","10176",
"50901","10176",
"50902","10176",
"50903","10176",
"50904","10176",
"50905","10176",
"50906","10176",
"50907","10176",
"50908","10176",
"50909","10176",
"50910","10176",
"50911","10176",
"50912","10176",
"50913","10176",
"50914","10176",
"50915","10176",
"50916","10176",
"50917","10176",
"50918","10176",
"50919","10176",
"50920","10176",
"50921","10176",
"50922","10176",
"50923","10176",
"50924","10176",
"50925","10176",
"50926","10176",
"50927","10176",
"50928","10176",
"50929","10180",
"50930","10180",
"50931","10180",
"50932","10180",
"50933","10180",
"50934","10180",
"50935","10180",
"50936","10180",
"50937","10194",
"50938","10194",
"50939","10194",
"50940","10194",
"50941","10194",
"50942","10194",
"50943","10194",
"50944","10194",
"50945","10194",
"50946","10194",
"50947","10194",
"50948","10194",
"50949","10194",
"50950","10194",
"50951","10194",
"50952","10194",
"50953","10194",
"50954","10194",
"50955","10194",
"50956","10194",
"50957","10194",
"50958","10194",
"50959","10194",
"50960","10194",
"50961","10194",
"50962","10194",
"50963","10194",
"50964","10194",
"50965","10194",
"50966","10194",
"50967","10194",
"50968","10194",
"50969","10194",
"50970","10194",
"50971","10194",
"50972","10194",
"50973","10194",
"50974","10194",
"50975","10194",
"50976","10194",
"50977","10194",
"50978","10194",
"50979","10194",
"50980","10194",
"50981","10194",
"50982","10194",
"50983","10194",
"50984","10194",
"50985","10194",
"50986","10194",
"50987","10194",
"50988","10194",
"50989","10194",
"50990","10194",
"50991","10194",
"50992","10194",
"50993","10194",
"50994","10194",
"50995","10194",
"50996","10194",
"50997","10194",
"50998","10194",
"50999","10194",
"51000","10194",
"51001","10194",
"51002","10194",
"51003","10194",
"51004","10194",
"51005","10194",
"51006","10194",
"51007","10194",
"51008","10194",
"51009","10194",
"51010","10194",
"51011","10194",
"51012","10194",
"51013","10194",
"51014","10194",
"51015","10194",
"51016","10194",
"51017","10194",
"51018","10194",
"51019","10194",
"51020","10194",
"51021","10194",
"51022","10194",
"51023","10194",
"51024","10194",
"51025","10194",
"51026","10194",
"51027","10195",
"51028","10195",
"51029","10195",
"51030","10195",
"51031","10195",
"51032","10195",
"51033","10195",
"51034","10195",
"51035","10195",
"51036","10195",
"51037","10195",
"51038","10195",
"51039","10195",
"51040","10195",
"51041","10195",
"51042","10195",
"51043","10195",
"51044","10195",
"51045","10195",
"51046","10195",
"51047","10195",
"51048","10195",
"51049","10195",
"51050","10197",
"51051","10197",
"51052","10197",
"51053","10197",
"51054","10197",
"51055","10197",
"51056","10197",
"51057","10197",
"51058","10197",
"51059","10197",
"51060","10197",
"51061","10197",
"51062","10197",
"51063","10197",
"51064","10197",
"51065","10197",
"51066","10197",
"51067","10197",
"51068","10197",
"51069","10197",
"51070","10197",
"51071","10197",
"51072","10197",
"51073","10197",
"51074","10197",
"51075","10197",
"51076","10197",
"51077","10197",
"51078","10197",
"51079","10197",
"51080","10197",
"51081","10197",
"51082","10197",
"51083","10197",
"51084","10197",
"51085","10197",
"51086","10197",
"51087","10197",
"51088","10197",
"51089","10197",
"51090","10197",
"51091","10197",
"51092","10197",
"51093","10197",
"51094","10197",
"51095","10197",
"51096","10197",
"51097","10197",
"51098","10197",
"51099","10197",
"51100","10197",
"51101","10197",
"51102","10197",
"51103","10197",
"51104","10197",
"51105","10197",
"51106","10197",
"51107","10197",
"51108","10197",
"51109","10197",
"51110","10197",
"51111","10197",
"51112","10197",
"51113","10197",
"51114","10197",
"51115","10197",
"51116","10197",
"51117","10197",
"51118","10197",
"51119","10197",
"51120","10197",
"51121","10197",
"51122","10197",
"51123","10197",
"51124","10197",
"51125","10197",
"51126","10197",
"51127","10197",
"51128","10197",
"51129","10197",
"51130","10197",
"51131","10197",
"51132","10197",
"51133","10197",
"51134","10197",
"51135","10197",
"51136","10197",
"51137","10197",
"51138","10197",
"51139","10197",
"51140","10197",
"51141","10197",
"51142","10197",
"51143","10197",
"51144","10197",
"51145","10197",
"51146","10197",
"51147","10197",
"51148","10197",
"51149","10197",
"51150","10197",
"51151","10197",
"51152","10197",
"51153","10197",
"51154","10197",
"51155","10197",
"51156","10197",
"51157","10197",
"51158","10197",
"51159","10197",
"51160","10197",
"51161","10197",
"51162","10197",
"51163","10197",
"51164","10197",
"51165","10197",
"51166","10197",
"51167","10197",
"51168","10197",
"51169","10197",
"51170","10197",
"51171","10197",
"51172","10197",
"51173","10197",
"51174","10197",
"51175","10197",
"51176","10197",
"51177","10197",
"51178","10197",
"51179","10197",
"51180","10197",
"51181","10197",
"51182","10197",
"51183","10197",
"51184","10197",
"51185","10197",
"51186","10197",
"51187","10197",
"51188","10197",
"51189","10197",
"51190","10197",
"51191","10197",
"51192","10197",
"51193","10197",
"51194","10197",
"51195","10197",
"51196","10197",
"51197","10197",
"51198","10197",
"51199","10197",
"51200","10197",
"51201","10197",
"51202","10197",
"51203","10197",
"51204","10197",
"51205","10197",
"51206","10197",
"51207","10197",
"51208","10197",
"51209","10197",
"51210","10197",
"51211","10197",
"51212","10197",
"51213","10197",
"51214","10197",
"51215","10197",
"51216","10197",
"51217","10197",
"51218","10197",
"51219","10197",
"51220","10197",
"51221","10197",
"51222","10197",
"51223","10197",
"51224","10197",
"51225","10197",
"51226","10197",
"51227","10197",
"51228","10197",
"51229","10197",
"51230","10197",
"51231","10197",
"51232","10197",
"51233","10197",
"51234","10197",
"51235","10197",
"51236","10197",
"51237","10197",
"51238","10197",
"51239","10197",
"51240","10197",
"51241","10197",
"51242","10197",
"51243","10197",
"51244","10197",
"51245","10197",
"51246","10197",
"51247","10197",
"51248","10197",
"51249","10197",
"51250","10197",
"51251","10197",
"51252","10197",
"51253","10197",
"51254","10197",
"51255","10197",
"51256","10197",
"51257","10197",
"51258","10197",
"51259","10197",
"51260","10197",
"51261","10197",
"51262","10197",
"51263","10198",
"51264","10198",
"51265","10198",
"51266","10198",
"51267","10198",
"51268","10198",
"51269","10198",
"51270","10198",
"51271","10198",
"51272","10198",
"51273","10198",
"51274","10198",
"51275","10198",
"51276","10198",
"51277","10198",
"51278","10198",
"51279","10198",
"51280","10198",
"51281","10198",
"51282","10199",
"51283","10199",
"51284","10199",
"51285","10199",
"51286","10199",
"51287","10199",
"51288","10199",
"51289","10199",
"51290","10199",
"51291","10199",
"51292","10199",
"51293","10199",
"51294","10199",
"51295","10199",
"51296","10199",
"51297","10199",
"51298","10199",
"51299","10199",
"51300","10199",
"51301","10199",
"51302","10199",
"51303","10199",
"51304","10199",
"51305","10199",
"51306","10199",
"51307","10199",
"51308","10199",
"51309","10199",
"51310","10199",
"51311","10199",
"51312","10199",
"51313","10199",
"51314","10199",
"51315","10199",
"51316","10199",
"51317","10199",
"51318","10199",
"51319","10199",
"51320","10199",
"51321","10199",
"51322","10199",
"51323","10199",
"51324","10199",
"51325","10199",
"51326","10199",
"51327","10199",
"51328","10199",
"51329","10530",
"51330","10530",
"51331","10202",
"51332","10202",
"51333","10202",
"51334","10202",
"51335","10202",
"51336","10202",
"51337","10202",
"51338","10202",
"51339","10202",
"51340","10202",
"51341","10202",
"51342","10202",
"51343","10202",
"51344","10202",
"51345","10202",
"51346","10202",
"51347","10202",
"51348","10202",
"51349","10202",
"51350","10202",
"51351","10202",
"51352","10202",
"51353","10202",
"51354","10202",
"51355","10202",
"51356","10202",
"51357","10202",
"51358","10202",
"51359","10202",
"51360","10202",
"51361","10202",
"51362","10202",
"51363","10202",
"51364","10202",
"51365","10202",
"51366","10202",
"51367","10202",
"51368","10202",
"51369","10202",
"51370","10202",
"51371","10202",
"51372","10202",
"51373","10202",
"51374","10202",
"51375","10202",
"51376","10202",
"51377","10202",
"51378","10202",
"51379","10531",
"51380","10531",
"51381","10531",
"51382","10531",
"51383","10531",
"51384","10531",
"51385","10531",
"51386","10531",
"51387","10531",
"51388","10531",
"51389","10531",
"51390","10531",
"51391","10531",
"51392","10531",
"51393","10531",
"51394","10531",
"51395","10531",
"51396","10531",
"51397","10531",
"51398","10531",
"51399","10531",
"51400","10531",
"51401","10531",
"51402","10531",
"51403","10531",
"51404","10531",
"51405","10531",
"51406","10531",
"51407","10531",
"51408","10531",
"51409","10531",
"51410","10531",
"51411","10531",
"51412","10531",
"51413","10531",
"51414","10531",
"51415","10531",
"51416","10531",
"51417","10531",
"51418","10531",
"51419","10531",
"51420","10531",
"51421","10531",
"51422","10531",
"51423","10531",
"51424","10532",
"51425","10532",
"51426","10532",
"51427","10532",
"51428","10532",
"51429","10532",
"51430","10532",
"51431","10532",
"51432","10532",
"51433","10532",
"51434","10532",
"51435","10532",
"51436","10532",
"51437","10532",
"51438","10532",
"51439","10532",
"51440","10532",
"51441","10532",
"51442","10532",
"51443","10532",
"51444","10532",
"51445","10532",
"51446","10532",
"51447","10532",
"51448","10532",
"51449","10532",
"51450","10532",
"51451","10532",
"51452","10532",
"51453","10532",
"51454","10532",
"51455","10532",
"51456","10532",
"51457","10532",
"51458","10532",
"51459","10532",
"51460","10532",
"51461","10532",
"51462","10532",
"51463","10532",
"51464","10532",
"51465","10532",
"51466","10532",
"51467","10532",
"51468","10532",
"51469","10532",
"51470","10532",
"51471","10532",
"51472","10532",
"51473","10532",
"51474","10532",
"51475","10532",
"51476","10532",
"51477","10532",
"51478","10532",
"51479","10532",
"51480","10532",
"51481","10532",
"51482","10532",
"51483","10532",
"51484","10532",
"51485","10532",
"51486","10532",
"51487","10532",
"51488","10532",
"51489","10532",
"51490","10532",
"51491","10532",
"51492","10532",
"51493","10532",
"51494","10532",
"51495","10532",
"51496","10532",
"51497","10532",
"51498","10532",
"51499","10532",
"51500","10532",
"51501","10532",
"51502","10532",
"51503","10532",
"51504","10532",
"51505","10532",
"51506","10532",
"51507","10532",
"51508","10532",
"51509","10532",
"51510","10532",
"51511","10532",
"51512","10532",
"51513","10532",
"51514","10532",
"51515","10532",
"51516","10532",
"51517","10532",
"51518","10532",
"51519","10532",
"51520","10532",
"51521","10532",
"51522","10532",
"51523","10532",
"51524","10532",
"51525","10532",
"51526","10532",
"51527","10532",
"51528","10532",
"51529","10532",
"51530","10532",
"51531","10532",
"51532","10532",
"51533","10532",
"51534","10532",
"51535","10532",
"51536","10532",
"51537","10532",
"51538","10532",
"51539","10532",
"51540","10532",
"51541","10532",
"51542","10532",
"51543","10532",
"51544","10532",
"51545","10532",
"51546","10532",
"51547","10532",
"51548","10532",
"51549","10532",
"51550","10532",
"51551","10532",
"51552","10532",
"51553","10532",
"51554","10532",
"51555","10532",
"51556","10532",
"51557","10532",
"51558","10532",
"51559","10532",
"51560","10532",
"51561","10532",
"51562","10532",
"51563","10532",
"51564","10532",
"51565","10532",
"51566","10532",
"51567","10532",
"51568","10532",
"51569","10532",
"51570","10532",
"51571","10532",
"51572","10532",
"51573","10532",
"51574","10532",
"51575","10532",
"51576","10532",
"51577","10532",
"51578","10532",
"51579","10532",
"51580","10532",
"51581","10532",
"51582","10532",
"51583","10532",
"51584","10532",
"51585","10532",
"51586","10532",
"51587","10532",
"51588","10532",
"51589","10532",
"51590","10532",
"51591","10532",
"51592","10532",
"51593","10532",
"51594","10532",
"51595","10532",
"51596","10532",
"51597","10532",
"51598","10532",
"51599","10532",
"51600","10532",
"51601","10532",
"51602","10532",
"51603","10532",
"51604","10532",
"51605","10532",
"51606","10532",
"51607","10532",
"51608","10532",
"51609","10532",
"51610","10532",
"51611","10532",
"51612","10532",
"51613","10532",
"51614","10532",
"51615","10532",
"51616","10532",
"51617","10532",
"51618","10532",
"51619","10532",
"51620","10532",
"51621","10532",
"51622","10532",
"51623","10532",
"51624","10532",
"51625","10532",
"51626","10532",
"51627","10532",
"51628","10532",
"51629","10532",
"51630","10532",
"51631","10532",
"51632","10532",
"51633","10532",
"51634","10532",
"51635","10532",
"51636","10532",
"51637","10532",
"51638","10532",
"51639","10532",
"51640","10532",
"51641","10532",
"51642","10532",
"51643","10532",
"51644","10532",
"51645","10532",
"51646","10532",
"51647","10532",
"51648","10532",
"51649","10532",
"51650","10532",
"51651","10532",
"51652","10532",
"51653","10532",
"51654","10532",
"51655","10532",
"51656","10532",
"51657","10532",
"51658","10532",
"51659","10532",
"51660","10532",
"51661","10532",
"51662","10532",
"51663","10532",
"51664","10532",
"51665","10532",
"51666","10532",
"51667","10532",
"51668","10532",
"51669","10532",
"51670","10532",
"51671","10532",
"51672","10532",
"51673","10532",
"51674","10532",
"51675","10532",
"51676","10532",
"51677","10532",
"51678","10532",
"51679","10532",
"51680","10532",
"51681","10532",
"51682","10532",
"51683","10532",
"51684","10532",
"51685","10532",
"51686","10532",
"51687","10532",
"51688","10532",
"51689","10532",
"51690","10532",
"51691","10532",
"51692","10532",
"51693","10532",
"51694","10532",
"51695","10532",
"51696","10532",
"51697","10532",
"51698","10532",
"51699","10532",
"51700","10532",
"51701","10532",
"51702","10532",
"51703","10532",
"51704","10532",
"51705","10532",
"51706","10532",
"51707","10532",
"51708","10532",
"51709","10532",
"51710","10532",
"51711","10532",
"51712","10532",
"51713","10532",
"51714","10532",
"51715","10204",
"51716","10204",
"51717","10206",
"51718","10206",
"51719","10206",
"51720","10206",
"51721","10206",
"51722","10206",
"51723","10206",
"51724","10206",
"51725","10206",
"51726","10206",
"51727","10206",
"51728","10206",
"51729","10206",
"51730","10206",
"51731","10206",
"51732","10206",
"51733","10206",
"51734","10206",
"51735","10206",
"51736","10206",
"51737","10206",
"51738","10206",
"51739","10206",
"51740","10206",
"51741","10206",
"51742","10206",
"51743","10206",
"51744","10206",
"51745","10206",
"51746","10206",
"51747","10206",
"51748","10206",
"51749","10206",
"51750","10206",
"51751","10206",
"51752","10206",
"51753","10206",
"51754","10206",
"51755","10206",
"51756","10206",
"51757","10206",
"51758","10206",
"51759","10206",
"51760","10206",
"51761","10206",
"51762","10206",
"51763","10206",
"51764","10206",
"51765","10206",
"51766","10206",
"51767","10206",
"51768","10206",
"51769","10206",
"51770","10206",
"51771","10206",
"51772","10206",
"51773","10206",
"51774","10206",
"51775","10206",
"51776","10206",
"51777","10206",
"51778","10206",
"51779","10206",
"51780","10206",
"51781","10206",
"51782","10206",
"51783","10206",
"51784","10206",
"51785","10206",
"51786","10206",
"51787","10206",
"51788","10206",
"51789","10206",
"51790","10206",
"51791","10206",
"51792","10206",
"51793","10206",
"51794","10206",
"51795","10208",
